parent,child
h4,g__Dietzia|s__lutea
h1,g__Halopiger|s__xanaduensis
h4,g__Crenobacter|s__cavernae
h5,g__Turneriella|s__parva
h7,g__Friedmanniella|s__luteola
h8,g__Exiguobacterium|s__sp. ZWU0009
h8,g__Desulfovibrio|s__sulfodismutans
h7,g__Acidithiobacillus|s__sp. 'AMD consortium'
h1,g__Martelella|s__endophytica
h1,g__Bacillus|s__sp. JAS24-2
h9,g__Sphingobium|s__sp. MI1205
h9,g__Aeromonas|s__sp. Ne-1
h4,g__Gemella|s__sp. ND 6198
h0,g__Pseudescherichia|s__vulneris
h0,g__Gallionella|s__capsiferriformans
h2,g__Erwinia|s__Candidatus Erwinia haradaeae
h3,g__Paraglaciecola|s__sp. L3A3
h5,g__Cnuibacter|s__physcomitrellae
h1,g__Thermomonas|s__sp. XSG
h1,g__Candidatus Planktophila|s__vernalis
h7,g__Halomicrobium|s__sp. LC1Hm
h9,g__Pseudomonas|s__plecoglossicida
h9,g__Mycoplasma|s__nasistruthionis
13,g__Streptococcus|s__gordonii
f__Actinomycetaceae,g__Actinotignum|s__schaalii
h4,g__Capnocytophaga|s__sp. oral taxon 878
h7,g__Corynebacterium|s__sp. 2019
h4,g__Mogibacterium|s__pumilum
h7,g__Bordetella|s__hinzii
h3,g__Leucobacter|s__sp. HDW9C
h2,g__Kingella|s__kingae
h7,g__Enterocloster|s__clostridioformis
h9,g__Sphingopyxis|s__sp. OPL5
AcetateConsumptionimportproductionexport,g__Desulfovibrio|s__piger
h0,g__Paraglaciecola|s__sp. L1A13
h3,g__Chlamydia|s__trachomatis
h9,g__Methanospirillum|s__hungatei
h3,g__Mycolicibacterium|s__vanbaalenii
h3,g__Glaesserella|s__parasuis
h4,g__Hoeflea|s__sp. IMCC20628
h4,g__Pseudomonas|s__rhodesiae
h4,g__Boseongicola|s__sp. CCM32
h6,g__Macrococcus|s__caseolyticus
h8,g__Oscillibacter|s__sp. NSJ-62
124,g__Mycoplasma|s__sp. OR1901
h9,g__Ehrlichia|s__muris
h3,g__Curtobacterium|s__sp. BH-2-1-1
h1,g__Acetobacter|s__pomorum
f__Bacillaceae,g__Pradoshia|s__sp. D12
h0,g__Caulobacter|s__rhizosphaerae
17,g__Haemophilus|s__parainfluenzae
h3,g__Aminobacterium|s__colombiense
h5,g__Bacillus|s__gobiensis
h7,g__Halomonas|s__sp. HL-93
f__Microbacteriaceae,g__Microbacterium|s__sp. CBA3102
h5,g__Bradyrhizobium|s__guangzhouense
h8,g__Tenacibaculum|s__mesophilum
h0,g__Roseovarius|s__sp. TM1035
h4,g__Escherichia|s__sp. E4742
h6,g__Thermosipho|s__africanus
h2,g__Haloferax|s__alexandrinus
h7,g__Sphingomonas|s__hengshuiensis
h9,g__Ralstonia|s__mannitolilytica
h0,g__Halalkaliarchaeum|s__desulfuricum
h0,g__Streptomyces|s__tsukubensis
output,f__Ardenticatenaceae
h9,g__Aminipila|s__sp. CBA3637
h7,g__Blattabacterium|s__cuenoti
h7,g__Thermoactinomyces|s__vulgaris
h5,g__Alicycliphilus|s__denitrificans
h2,g__Rubrobacter|s__radiotolerans
h8,g__Actinopolyspora|s__erythraea
h8,g__Agrobacterium|s__rhizogenes
h6,g__Pseudoalteromonas|s__sp. Xi13
f__Phyllobacteriaceae,g__Mesorhizobium|s__sp. Pch-S
h8,g__Pseudomonas|s__sp. HLS-6
h8,g__Streptomyces|s__sp. M56
11,g__Halothiobacillus|s__sp. LS2
193,g__Kosakonia|s__radicincitans
EthanolConsumptionimport,g__Desulfotomaculum|s__nigrificans
h0,g__Tannerella|s__forsythia
h9,g__Tessaracoccus|s__defluvii
h4,g__Nostoc|s__sp. TCL26-01
h1,g__Bacteroides|s__heparinolyticus
h4,g__Streptococcus|s__pantholopis
h7,g__Bacillus|s__[Brevibacterium] frigoritolerans
h2,g__Synechococcus|s__sp. PCC 7502
h9,g__Tistrella|s__mobilis
h7,g__Clostridium|s__sp. JN-9
h8,g__Pseudomonas|s__xinjiangensis
h3,g__Roseimicrobium|s__sp. ORNL1
h2,g__Xanthomonas|s__sp. GW
h9,g__Proteus|s__sp. 3M
f__Sanguibacteraceae,g__Sanguibacter|s__keddieii
h9,g__Chryseobacterium|s__sp. StRB126
h9,g__Thalassospira|s__xiamenensis
h5,g__Teredinibacter|s__sp. Bs08
h6,g__Streptomyces|s__sp. 3214.6
h3,g__Acinetobacter|s__bereziniae
f__Francisellaceae,g__Francisella|s__uliginis
h9,g__Mycobacterium|s__grossiae
h5,g__Arthrobacter|s__sp. AQ5-05
output,191
h0,g__Leptotrichia|s__hofstadii
h9,g__Actinomyces|s__sp. ZJ34
121,g__Pseudomonas|s__sp. OIL-1
h4,g__Egibacter|s__rhizosphaerae
h7,g__Methanosarcina|s__acetivorans
h5,g__Leptospira|s__mayottensis
h4,g__Peribacillus|s__butanolivorans
1,g__Paenibacillus|s__chitinolyticus
h9,g__Streptomyces|s__sp. HF10
H2HydrogenConsumptionimport,g__Methanococcus|s__maripaludis
h5,g__Buttiauxella|s__Enterobacteriaceae endosymbiont of Donacia sparganii
h5,g__Melaminivora|s__sp. SC2-9
h8,g__Halomonas|s__sp. PA16-9
h2,g__Acholeplasma|s__oculi
h6,g__Bacillus|s__sp. X1(2014)
h0,g__Streptomyces|s__sp. NEAU-sy36
h6,g__Janthinobacterium|s__sp. 17J80-10
h8,g__Phytohabitans|s__flavus
h9,g__Nitratireductor|s__sp. SY7
f__Burkholderiaceae,g__Paraburkholderia|s__fungorum
h4,g__Corynebacterium|s__sp. L2-79-05
CO2Productionexport,g__Lactobacillus|s__amylovorus
h0,g__Streptomyces|s__seoulensis
h5,g__Sphingomonas|s__lutea
h9,g__Synechococcus|s__lividus
h9,g__Pseudolabrys|s__taiwanensis
f__Thermococcaceae,g__Pyrococcus|s__sp. NA2
h4,g__Mesoplasma|s__lactucae
h5,g__Paenibacillus|s__sp. FSL R5-0345
h6,g__Staphylococcus|s__warneri
h4,g__Lysinibacillus|s__varians
h7,g__Campylobacter|s__ureolyticus
h2,g__Octadecabacter|s__temperatus
h4,g__Alistipes|s__finegoldii
h0,g__Pseudoalteromonas|s__prydzensis
h4,g__Phycicoccus|s__dokdonensis
h6,g__Cedecea|s__Enterobacteriaceae endosymbiont of Donacia marginata
h3,g__Fischerella|s__sp. NIES-3754
h8,g__Anabaenopsis|s__circularis
h1,g__Aeropyrum|s__camini
h4,g__Mycoplasma|s__cynos
h3,g__Leisingera|s__sp. NJS201
h1,g__Lysinibacillus|s__sphaericus
h6,g__Halorhodospira|s__halophila
h8,g__Massilia|s__sp. WG5
h4,g__Leucobacter|s__muris
h9,g__Haloquadratum|s__walsbyi
h9,g__Pseudomonas|s__stutzeri
h7,g__Chryseobacterium|s__sp. 6424
h1,g__Methanocaldococcus|s__fervens
h6,g__Synechococcus|s__sp. CB0101
h0,g__Bordetella|s__genomosp. 8
h7,g__Malaciobacter|s__Arcobacter pacificus
h8,g__Georgenia|s__sp. Z294
h1,g__Cyclobacterium|s__amurskyense
h4,g__Bradyrhizobium|s__sp. BTAi1
h5,g__Yersinia|s__canariae
h3,g__Halapricum|s__salinum
h6,g__Exiguobacterium|s__antarcticum
h1,g__Pyrococcus|s__yayanosii
h8,g__Lysobacter|s__lycopersici
h9,g__Alloactinosynnema|s__sp. L-07
h1,g__Inhella|s__inkyongensis
h3,g__Limnobaculum|s__parvum
h1,g__Pseudomonas|s__sp. S35
h3,g__Borrelia|s__crocidurae
h3,g__Calothrix|s__parietina
f__Enterobacteriaceae,g__Cedecea|s__sp. FDAARGOS_727
h8,g__Ammonifex|s__degensii
h4,g__Clostridium|s__sp. JN-1
h6,g__Vibrio|s__breoganii
h5,g__Vibrio|s__metoecus
h3,g__Gilvibacter|s__sp. SZ-19
f__Planococcaceae,g__Gemella|s__sp. ND 6198
f__Sphingomonadaceae,g__Sphingomonas|s__sp.
h9,g__Salegentibacter|s__sp. T436
h0,g__Fervidobacterium|s__islandicum
h1,g__Clostridium|s__chauvoei
h3,g__Pseudomonas|s__entomophila
NitrateConsumptionimport,g__Acidovorax|s__avenae
h1,g__Azospirillum|s__baldaniorum
h2,g__Neisseria|s__sp. KEM232
h7,g__Syntrophomonas|s__wolfei
h9,g__Mycoavidus|s__sp. B2-EB
h9,g__Desulfovibrio|s__Candidatus Desulfovibrio trichonymphae
h6,g__Shewanella|s__piezotolerans
h0,g__Stenotrophomonas|s__acidaminiphila
h9,g__Alteromonas|s__sp. 76-1
h1,g__Pseudomonas|s__sp. TMW 2.1634
h8,g__Zobellia|s__galactanivorans
h6,g__Pseudomonas|s__sp. KUIN-1
h9,g__Mycoplasma|s__ovis
h2,g__Bacillus|s__coagulans
h1,g__Rickettsia|s__endosymbiont of Bemisia tabaci
h9,g__Streptomyces|s__sp. S8
h1,g__Altererythrobacter|s__epoxidivorans
h1,g__Escherichia|s__albertii
h5,g__Candidatus Pelagibacter|s__sp. RS40
h3,g__Thermodesulfobium|s__narugense
h6,g__Hymenobacter|s__sp. DG25B
h1,g__Citrobacter|s__sp. RHBSTW-00903
h4,g__Acidithiobacillus|s__ferrivorans
f__Bradyrhizobiaceae,g__Bradyrhizobium|s__sp. SK17
f__Verrucomicrobiaceae,g__Luteolibacter|s__sp. G-1-1-1
h3,g__Acetobacter|s__ghanensis
h1,g__Streptomyces|s__sp. NA03103
h4,g__Hafnia|s__alvei
h4,g__Thermotoga|s__neapolitana
h8,g__Gloeobacter|s__violaceus
h8,g__Acutalibacter|s__muris
h8,g__Rhizobium|s__sp. CIAT894
h8,g__Paraburkholderia|s__terrae
h0,g__Geobacillus|s__sp. 44C
h0,g__Burkholderia|s__sp. JP2-270
output,HyaluronanHyaluronateHyaluronicacidMacromoleculedegradation
f__Rhizobiaceae,g__Ensifer|s__adhaerens
h8,g__Methanolobus|s__zinderi
L-LactateS-LactateLactateD-LactateR-LactateConsumptionimport,g__Syntrophomonas|s__wolfei
f__Neisseriaceae,g__Neisseria|s__weaveri
f__Thermococcaceae,g__Thermococcus|s__gammatolerans
h5,g__Myxococcus|s__fulvus
f__Alcanivoracaceae,g__Alcanivorax|s__sp. NBRC 101098
h4,g__Kocuria|s__sp. KD4
f__Clostridiaceae,g__Butyricicoccus|s__sp. GAM44
h3,g__Alteromonas|s__sp. RW2A1
h6,g__Paenarthrobacter|s__ureafaciens
h3,g__Streptomyces|s__sp. VN1
h8,g__Arthrobacter|s__sp. 31.31
h1,g__Rubrobacter|s__xylanophilus
h7,g__Streptomyces|s__lividans
h9,g__Formosa|s__sp. Hel1_31_208
h3,g__Lacipirellula|s__parvula
h6,g__Cellulosimicrobium|s__sp. 72-3
h7,g__Anaerostipes|s__rhamnosivorans
h0,g__Citrobacter|s__sp. 36-4CPA
h2,g__Melissococcus|s__plutonius
h5,g__Selenomonas|s__sp. Marseille-Q3039
h3,g__Desulfuromonas|s__soudanensis
h4,g__Listeria|s__ivanovii
output,ArabinogalactanMacromoleculedegradation
h5,g__Phytohabitans|s__suffuscus
h6,g__Synechococcus|s__sp. PCC 7003
h6,g__Aureimonas|s__sp. AU20
h2,g__Klebsiella|s__sp. PO552
h7,g__Sphingomonas|s__sp. LM7
BicarbonateHCO3-H2CO3CarbonicacidCarbonateConsumptionimport,g__Pelobacter|s__propionicus
h6,g__Porphyromonas|s__cangingivalis
h4,g__Acidovorax|s__sp. T1
h9,g__Planococcus|s__versutus
1,g__Syntrophobotulus|s__glycolicus
h5,g__Enterobacter|s__cloacae complex sp. FDA-CDC-AR_0164
h0,g__Haemophilus|s__pittmaniae
h5,g__Lactococcus|s__garvieae
h3,g__Micromonospora|s__echinofusca
h6,g__Micromonospora|s__coxensis
D-FructoseFructoseConsumptionimport,g__Anaerostipes|s__caccae
f__Microbacteriaceae,g__Curtobacterium|s__flaccumfaciens
h1,g__Propionibacterium|s__freudenreichii
h7,g__Dokdonia|s__sp. MED134
h7,g__Limnoglobus|s__roseus
GalactitolDulcitolConsumptionimport,g__Gluconobacter|s__oxydans
h3,g__Streptomyces|s__sp. C8S0
h7,g__Pantoea|s__sp. MT58
f__Microbacteriaceae,g__Microbacterium|s__hominis
h4,g__Micrococcus|s__sp. V7
h0,g__Streptomyces|s__koyangensis
h3,g__Bartonella|s__apis
f__Pseudoalteromonadaceae,g__Pseudoalteromonas|s__ulvae
h5,g__Aeromonas|s__sp. ASNIH3
h6,g__Butyricimonas|s__faecalis
h6,g__Chromobacterium|s__paludis
h6,g__Planococcus|s__sp. MB-3u-03
h0,g__Polaromonas|s__sp. H8N
h2,g__Rhodococcus|s__sp. P1Y
h3,g__Pseudomonas|s__sp. TMW 2.1634
h5,g__Anaerococcus|s__prevotii
h8,g__Neptunomonas|s__phycophila
f__Methylophilaceae,g__Methylobacillus|s__flagellatus
h5,g__Variovorax|s__sp. PBL-E5
h9,g__Persephonella|s__marina
h4,g__Streptococcus|s__sp. NPS 308
h2,g__Ahniella|s__affigens
h2,g__Metallosphaera|s__prunae
h0,g__Halobacillus|s__mangrovi
h1,g__Fluviicola|s__taffensis
h2,g__Rhizobium|s__acidisoli
h6,g__Natrialba|s__magadii
h5,g__Deinococcus|s__wulumuqiensis
h2,g__Pseudoalteromonas|s__piscicida
h8,g__Salinivibrio|s__sp. YCSC6
h4,g__Mycoplasma|s__nasistruthionis
f__Sulfolobaceae,g__Sulfolobus|s__sp. E5-1-F
f__Azonexaceae,g__Candidatus Accumulibacter|s__phosphatis
h2,g__Methanobacterium|s__lacus
h9,g__Pseudoalteromonas|s__sp. THAF3
3,g__Brachyspira|s__intermedia
h4,g__Methylobacterium|s__sp. 17Sr1-43
h2,g__Fischerella|s__sp. NIES-4106
output,304
h8,g__Amphibacillus|s__xylanus
h8,g__Mycobacterium|s__xenopi
218,g__Halomonas|s__sp. AM6
h7,g__Erythrobacter|s__gangjinensis
h5,g__Mycoplasma|s__sp. (ex Biomphalaria glabrata)
h4,g__Methanobacterium|s__congolense
h5,g__Acinetobacter|s__schindleri
h5,g__Myroides|s__sp. A21
h5,g__Neisseria|s__sp. ZJ785
h9,g__Psychrobacter|s__sp. DAB_AL43B
h2,g__Pseudomonas|s__sp. GR 6-02
h7,g__Streptomyces|s__katrae
f__Micromonosporaceae,g__Verrucosispora|s__maris
h5,g__Burkholderia|s__sp. M701
h3,g__Thiomicrorhabdus|s__indica
h7,g__Streptococcus|s__macedonicus
h8,g__Streptomyces|s__lavendulae
5,g__Halanaerobium|s__hydrogeniformans
h0,g__Acinetobacter|s__sp. FDAARGOS_560
h9,g__Lactobacillus|s__acetotolerans
h0,g__Thermococcus|s__sp. 26/2
h1,g__Legionella|s__adelaidensis
h4,g__Gimesia|s__maris
PyruvateConsumptionimport,g__Desulfovibrio|s__salexigens
h9,g__Lactobacillus|s__apis
h9,g__Thermotoga|s__caldifontis
h8,g__Georhizobium|s__profundi
h6,g__Pimelobacter|s__simplex
h2,g__Lacunisphaera|s__limnophila
h4,g__Pyruvatibacter|s__mobilis
h7,g__Streptococcus|s__sp. HSISM1
h7,g__Sulfurimonas|s__sp. 1-1N
h9,g__Ensifer|s__sojae
h9,g__Paraclostridium|s__bifermentans
f__Alicyclobacillaceae,g__Kyrpidia|s__spormannii
h5,g__Bradyrhizobium|s__sp. WSM471
h7,g__Celeribacter|s__marinus
h2,g__Nostoc|s__sp. TCL240-02
h6,g__Nocardioides|s__euryhalodurans
h9,g__Streptomyces|s__sp. YIM 121038
h5,g__Winkia|s__sp. C64
h6,g__Micromonospora|s__siamensis
f__Spiroplasmataceae,g__Spiroplasma|s__culicicola
h1,g__Acinetobacter|s__sp. FDAARGOS_493
f__Entomoplasmataceae,g__Entomoplasma|s__freundtii
h4,g__Acinetobacter|s__equi
h8,g__Murdochiella|s__vaginalis
h7,g__Rodentibacter|s__heylii
h6,g__Saliniradius|s__amylolyticus
h0,g__Agrobacterium|s__sp. T29
36,g__Arsenophonus|s__Candidatus Arsenophonus lipoptenae
h3,g__Emcibacter|s__sp. MEBiC09520
h4,g__Halorhodospira|s__halochloris
h5,g__Formosa|s__sp. L2A11
h2,g__Oenococcus|s__sp. UCMA 16435
h7,g__Mycoplasma|s__anserisalpingitidis
h8,g__Staphylococcus|s__epidermidis
h8,g__Ilumatobacter|s__coccineus
h5,g__Paenarthrobacter|s__aurescens
h4,g__Serratia|s__sp. SSNIH1
h0,g__Pseudoalteromonas|s__sp. R3
h9,g__Acetohalobium|s__arabaticum
h4,g__Azospirillum|s__sp. TSH100
h2,g__Massilia|s__flava
h1,g__Citrobacter|s__sp. SL156
h5,g__Lysobacter|s__sp. H23M41
h4,g__Mesorhizobium|s__sp. M7D.F.Ca.US.005.01.1.1
IndoleProductionexport,g__Escherichia|s__coli
h4,g__Candidatus Saccharimonas|s__aalborgensis
h6,g__Spirosoma|s__sp. KCTC 42546
h6,g__Pseudoalteromonas|s__sp. 16-SW-7
h8,g__Paracoccus|s__haeundaensis
h1,g__Acholeplasma|s__brassicae
h3,g__Frondihabitans|s__sp. PAMC 28766
f__Acetobacteraceae,g__Acetobacter|s__ascendens
h7,g__Synechocystis|s__sp. CACIAM 05
h7,g__Calothrix|s__sp. NIES-4071
h8,g__Kushneria|s__marisflavi
h3,g__Gynuella|s__sunshinyii
h8,g__Succinivibrio|s__dextrinosolvens
f__Thermotogaceae,g__Thermotoga|s__naphthophila
h3,g__Acidobacterium|s__sp. 4Y35
h9,g__Helicobacter|s__pullorum
h9,g__Thermocrinis|s__minervae
h5,g__Desulfovibrio|s__gigas
h0,g__Corynebacterium|s__sp. LMM-1652
h2,g__Halomonas|s__beimenensis
h4,g__Enterococcus|s__sp.
h2,g__Hydrogenobacter|s__sp. T-8
h7,g__Cellulomonas|s__shaoxiangyii
h9,g__Paracoccus|s__sp. SC2-6
h2,g__Pseudomonas|s__sp. LBUM920
h8,g__Hydrogenovibrio|s__marinus
h5,g__Geobacillus|s__kaustophilus
h8,g__Tetragenococcus|s__koreensis
h0,g__Saccharomonospora|s__glauca
CO2Consumptionimportproductionexport,g__Methanosarcina|s__barkeri
h0,g__Providencia|s__alcalifaciens
h4,g__Acinetobacter|s__dispersus
h8,g__Actinomyces|s__sp. 2129
h3,g__Pseudorhodoplanes|s__sinuspersici
h4,g__Haloprofundus|s__sp. MHR1
h1,g__Faecalibacterium|s__prausnitzii
h5,g__Candidatus Koribacter|s__versatilis
f__Methylocystaceae,g__Hartmannibacter|s__diazotrophicus
h7,g__Methanosphaera|s__sp. BMS
f__Synechococcaceae,g__Synechococcus|s__sp. A15-127
CO2Productionexport,g__Oxalobacter|s__formigenes
h4,g__Streptococcus|s__uberis
h1,g__Sphingobium|s__yanoikuyae
h8,g__Bosea|s__sp. Tri-49
f__Legionellaceae,g__Legionella|s__sp. PC997
h2,g__Capnocytophaga|s__canimorsus
SuccinateConsumptionimport,g__Rhizobium|s__leguminosarum
h0,g__Staphylococcus|s__hyicus
h6,g__Pseudoalteromonas|s__sp. MT33b
h6,g__Legionella|s__oakridgensis
h7,g__Mesorhizobium|s__sp. NZP2077
h3,g__Tessaracoccus|s__defluvii
h9,g__Glutamicibacter|s__halophytocola
h9,g__Massilia|s__violaceinigra
h2,g__Thermococcus|s__pacificus
f__Rhodobacteraceae,g__Oceanicola|s__sp. D3
h4,g__Geobacillus|s__thermocatenulatus
h4,g__Halothiobacillus|s__neapolitanus
h9,g__Sulfolobus|s__sp. NOB8H2
198,g__Pseudomonas|s__vancouverensis
h4,g__Pseudomonas|s__viridiflava
h6,g__Chamaesiphon|s__minutus
h0,g__Turicibacter|s__sp. H121
h8,g__Nitrincola|s__sp. KXZD1103
h8,g__Borrelia|s__sp. A-FGy1
h2,g__Paenibacillus|s__sp. FSL R7-0273
h9,g__Kroppenstedtia|s__eburnea
h8,g__Bacillus|s__methanolicus
h5,g__Hydrogenovibrio|s__crunogenus
h8,g__Microbacterium|s__sp. WY121
h3,g__Pseudomonas|s__sp. K2W31S-8
h5,g__Pseudonocardia|s__sp. HH130630-07
f__Clostridiaceae,g__Clostridium|s__tyrobutyricum
h8,g__Rhizobium|s__sp. 007
f__Haloarculaceae,g__Haloarcula|s__sp. CBA1115
h2,g__Corynebacterium|s__stationis
h0,g__Methanosarcina|s__horonobensis
h6,g__Campylobacter|s__hyointestinalis
h5,g__Nostoc|s__sp. 'Peltigera membranacea cyanobiont' N6
h5,g__Rhizobacter|s__gummiphilus
output,1
h2,g__Pontimonas|s__salivibrio
h4,g__Pseudomonas|s__arsenicoxydans
h5,g__Staphylococcus|s__piscifermentans
h9,g__Aminobacterium|s__colombiense
h8,g__Myxococcus|s__hansupus
D-PsicoseConsumptionimport,g__Bacteroides|s__xylanisolvens
h3,g__Sediminispirochaeta|s__smaragdinae
h8,g__Vibrio|s__alfacsensis
h9,g__Psychromonas|s__ingrahamii
f__Leuconostocaceae,g__Leuconostoc|s__suionicum
h3,g__Mycoplasma|s__Candidatus Mycoplasma haemolamae
h1,g__Streptomyces|s__sp. S063
h5,g__Mucilaginibacter|s__sp. G2-14
h5,g__Rahnella|s__aquatilis
h9,g__Gordonia|s__bronchialis
h4,g__Simkania|s__negevensis
h0,g__Pseudomonas|s__sp. S34
h1,g__Hymenobacter|s__sedentarius
61,g__Lacinutrix|s__sp. Bg11-31
h5,g__Salmonella|s__sp. SJTUF14178
h5,g__Thermocrinis|s__ruber
h9,g__Candidatus Phytoplasma|s__Onion yellows phytoplasma
h4,g__Collimonas|s__pratensis
AcetateConsumptionimportproductionexport,g__Clostridium|s__kluyveri
h9,g__Algoriphagus|s__sanaruensis
h5,g__Finegoldia|s__magna
h8,g__Planococcus|s__dechangensis
h2,g__Blautia|s__coccoides
h0,g__Sphingobium|s__herbicidovorans
h0,g__Isosphaera|s__pallida
h1,g__Microbulbifer|s__sp. THAF38
h4,g__Georgenia|s__sp. Z443
h6,g__Candidatus Pelagibacter|s__sp. RS39
h7,g__Ruania|s__sp. HY168
h2,g__Faecalibaculum|s__rodentium
h5,g__Bacillus|s__licheniformis
h8,g__Mycoavidus|s__sp. B2-EB
h3,g__Stenotrophomonas|s__acidaminiphila
h4,g__Diaphorobacter|s__sp. HDW4B
h2,g__Rodentibacter|s__pneumotropicus
h5,g__Pusillimonas|s__sp. DMV24BSW_D
h8,g__Mesorhizobium|s__sp. NZP2298
h0,g__Allopseudarcicella|s__aquatilis
h9,g__Rhodoferax|s__sp. BAB1
h0,g__Streptomyces|s__scabiei
h1,g__Burkholderia|s__lata
h0,g__Kocuria|s__sp. BT304
h6,g__Synechococcus|s__sp. RCC307
h7,g__Flavobacterium|s__faecale
h9,g__Xanthomonas|s__oryzae
h3,g__Sphingobacterium|s__mizutaii
h5,g__Streptococcus|s__pneumoniae
h6,g__Erwinia|s__persicina
f__Archaeoglobaceae,g__Archaeoglobus|s__fulgidus
h4,g__Streptomyces|s__fungicidicus
h0,g__Moritella|s__yayanosii
h3,g__Rickettsia|s__amblyommatis
f__Flavobacteriaceae,g__Flavivirga|s__eckloniae
h4,g__Dehalogenimonas|s__formicexedens
h9,g__Saccharothrix|s__syringae
h3,g__Blautia|s__hansenii
h0,g__Brenneria|s__sp. EniD312
h9,g__Photobacterium|s__damselae
h1,g__Acidianus|s__manzaensis
h3,g__Opitutus|s__terrae
h3,g__Corynebacterium|s__cystitidis
h8,g__Rippkaea|s__orientalis
h8,g__Deinococcus|s__ficus
23,g__Kordia|s__sp. SMS9
h0,g__Weissella|s__soli
h7,g__Olsenella|s__sp. LZLJ-2
h8,g__Colwellia|s__beringensis
h3,g__Methanoculleus|s__marisnigri
h9,g__Comamonas|s__thiooxydans
f__Helicobacteraceae,g__Helicobacter|s__himalayensis
h3,g__Ehrlichia|s__canis
h4,g__Rippkaea|s__orientalis
h9,g__Chlorobium|s__limicola
h7,g__Mycobacterium|s__mantenii
h9,g__Corynebacterium|s__callunae
h9,g__Mesorhizobium|s__sp. M2A.F.Ca.ET.043.02.1.1
h0,g__Erwinia|s__piriflorinigrans
h4,g__Paenibacillus|s__naphthalenovorans
h6,g__Actinobaculum|s__sp. 313
h1,g__Chryseobacterium|s__shandongense
h9,g__Apibacter|s__sp. B2966
h7,g__Candidatus Endolissoclinum|s__faulkneri
f__Peptoniphilaceae,g__Finegoldia|s__magna
h7,g__Fervidobacterium|s__pennivorans
h7,g__Vibrio|s__scophthalmi
f__Streptococcaceae,g__Streptococcus|s__sp. I-G2
81,g__Streptomyces|s__pristinaespiralis
h5,g__Leclercia|s__sp. W6
h1,g__Aggregatibacter|s__actinomycetemcomitans
h0,g__Sphingobium|s__sp. YG1
h3,g__Luteimonas|s__granuli
h5,g__Spiroplasma|s__helicoides
f__Mycoplasmataceae,g__Mycoplasma|s__parvum
h6,g__Novibacillus|s__thermophilus
h9,g__Mycoplasma|s__neurolyticum
h2,g__Paenibacillus|s__sp. B01
h6,g__Rhodovulum|s__sp. P5
h8,g__Nocardia|s__wallacei
h6,g__Desulfococcus|s__multivorans
h3,g__Fischerella|s__sp. NIES-4106
h5,g__Chlorobium|s__phaeovibrioides
h0,g__Lentibacillus|s__amyloliquefaciens
StarchAmylopectinAmylose14-alpha-D-GlucanPullulanResistantstarchMacromoleculedegradation,g__Bacteroides|s__ovatus
h6,g__Photorhabdus|s__laumondii
f__Pseudomonadaceae,g__Pseudomonas|s__sp. s211(2017)
h1,g__Dinoroseobacter|s__shibae
h8,g__Maribius|s__sp. THAF1
h8,g__Fictibacillus|s__phosphorivorans
h0,g__Streptomyces|s__sp. C8S0
h4,g__Psychrobacter|s__sp. P2G3
h8,g__Candidatus Midichloria|s__mitochondrii
h5,g__Listeria|s__seeligeri
PelargonicacidPelargonateNonanoicacidConsumptionimport,g__Syntrophomonas|s__wolfei
h4,g__Shewanella|s__baltica
h0,g__Pseudomonas|s__veronii
L-ValineValineD-ValineConsumptionimport,g__Escherichia|s__coli
h1,g__Enterococcus|s__sp. M190262
h7,g__Halorubrum|s__trapanicum
f__Bradyrhizobiaceae,g__Bradyrhizobium|s__guangxiense
f__Mycoplasmataceae,g__Mycoplasma|s__sp. OR1901
h0,g__Marinomonas|s__posidonica
h0,g__Streptomyces|s__sp. GBA 94-10
h2,g__Erwinia|s__billingiae
h5,g__Acinetobacter|s__sp. C16S1
h9,g__Burkholderia|s__sp. PAMC 28687
h0,g__Corynebacterium|s__sanguinis
h1,g__Mycolicibacterium|s__aubagnense
h9,g__Yersinia|s__ruckeri
h8,g__Mycobacteroides|s__[Mycobacterium] stephanolepidis
h6,g__Mycoplasma|s__cynos
h3,g__Pseudomonas|s__pohangensis
h4,g__Brevundimonas|s__sp. SGAir0440
h9,g__Streptomyces|s__sp. HK1
h2,g__Paraburkholderia|s__sp. 7MH5
h4,g__Corynebacterium|s__aurimucosum
h3,g__Raoultella|s__ornithinolytica
h2,g__Pseudoalteromonas|s__translucida
7,g__Achromobacter|s__xylosoxidans
h5,g__Yersinia|s__sp. KBS0713
h3,g__Acinetobacter|s__lanii
h4,g__Sulfuracidifex|s__tepidarius
h7,g__Thermococcus|s__sp. IRI35c
h6,g__Candidatus Vesicomyosocius|s__Bathymodiolus septemdierum thioautotrophic gill symbiont
h7,g__Leclercia|s__sp. 1106151
h6,g__Pseudomonas|s__putida
3,g__Porphyromonas|s__cangingivalis
h2,g__Advenella|s__kashmirensis
h4,g__Herbaspirillum|s__robiniae
h4,g__Kutzneria|s__albida
h7,g__Streptomyces|s__hundungensis
h2,g__Neisseria|s__animaloris
h5,g__Ruania|s__sp. HY168
h2,g__Microbacterium|s__sp. SGAir0570
h7,g__Tateyamaria|s__omphalii
f__Streptomycetaceae,g__Streptomyces|s__rubrolavendulae
h0,g__Spirosoma|s__sp. TS118
h2,g__Rippkaea|s__orientalis
h3,g__Bacteroides|s__caecimuris
h3,g__Paenibacillus|s__crassostreae
h7,g__Serratia|s__proteamaculans
