parent,child
h1,g__Ensifer|s__adhaerens
h8,g__Moraxella|s__sp. TA144
h2,g__Polaribacter|s__vadi
h9,g__Gemella|s__sp. oral taxon 928
h9,g__Arthrobacter|s__sp. Chr15
h5,g__Roseobacter|s__litoralis
h2,g__Geobacillus|s__subterraneus
h5,g__Mycoplasma|s__pullorum
h0,g__Paracoccus|s__denitrificans
h3,g__Rhodoluna|s__limnophila
k__Bacteria,g__Mycoplasma|s__cynos
k__Bacteria,g__Kosakonia|s__oryzae
h2,g__Listeria|s__welshimeri
h3,g__Erwinia|s__pyrifoliae
NH3AmmoniaNH4AmmoniumProductionexport,g__Escherichia|s__coli
h4,g__Polynucleobacter|s__acidiphobus
h5,g__Marivirga|s__tractuosa
h7,g__Brevundimonas|s__sp. MF30-B
h1,g__Marinomonas|s__primoryensis
h8,g__Romboutsia|s__ilealis
h9,g__Sphingobacterium|s__daejeonense
h9,g__Micromonospora|s__chokoriensis
CellobioseConsumptionimport,g__Klebsiella|s__pneumoniae
h8,g__Ochrobactrum|s__anthropi
h9,g__Acinetobacter|s__sp. SWBY1
h4,g__Lactococcus|s__piscium
16,g__Bifidobacterium|s__bifidum
h6,g__Thiobacillus|s__denitrificans
k__Bacteria,g__Blattabacterium|s__sp. (Periplaneta americana)
k__Bacteria,g__Sulfuricaulis|s__limicola
68,g__Brachybacterium|s__ginsengisoli
h0,g__Pseudomonas|s__sp. BJP69
h1,g__Gordonia|s__bronchialis
h3,g__Streptomyces|s__noursei
h4,g__Fibrella|s__sp. ES10-3-2-2
h2,g__Spirosoma|s__sp. TS118
h2,g__Sphingobium|s__sp. EP60837
h1,g__Acetilactobacillus|s__jinshanensis
h0,g__Rhodospirillum|s__centenum
11,g__Hymenobacter|s__qilianensis
h4,g__Ureaplasma|s__urealyticum
h9,g__Skermanella|s__pratensis
h0,g__Pseudoalteromonas|s__shioyasakiensis
h6,g__Halothiobacillus|s__sp. LS2
h7,g__Erythrobacter|s__gangjinensis
h8,g__Pseudoalteromonas|s__carrageenovora
k__Bacteria,g__Rubrobacter|s__indicoceani
k__Bacteria,g__Ruegeria|s__sp. PR1b
k__Bacteria,g__Citrobacter|s__sp. RHBSTW-00424
4,g__Anaerostipes|s__hadrus
h2,g__Micromonospora|s__sp. HM134
h2,g__Mycoplasma|s__salivarium
h7,g__Acholeplasma|s__laidlawii
h9,g__Candidatus Puniceispirillum|s__marinum
h4,g__Enterobacter|s__asburiae
h9,g__Janthinobacterium|s__sp. HH102
h8,g__Paracoccus|s__jeotgali
k__Bacteria,g__Chitinibacter|s__sp. 2T18
h5,g__Brevibacillus|s__laterosporus
k__Bacteria,g__Vibrio|s__vulnificus
k__Bacteria,g__Microbacterium|s__oleivorans
h5,g__Streptomyces|s__globosus
h8,g__Vagococcus|s__teuberi
h4,g__Bacillus|s__sonorensis
k__Bacteria,g__Bacteroides|s__ovatus
h3,g__Alteromonas|s__sp. MB-3u-76
h8,g__Microcystis|s__sp. MC19
h0,g__Halopiger|s__xanaduensis
h2,g__Mycoplasmopsis|s__gallinacea
h8,g__Paenibacillus|s__sp. E222
h9,g__Borrelia|s__maritima
h3,g__Maribius|s__sp. THAF1
k__Bacteria,g__Ethanoligenens|s__harbinense
h2,g__Bacteroides|s__zoogleoformans
h1,g__Agrococcus|s__jejuensis
h4,g__Metakosakonia|s__sp. MRY16-398
h6,g__Ehrlichia|s__muris
h6,g__Candidatus Carsonella|s__ruddii
h3,g__Alteromonas|s__pelagimontana
h0,g__Bacillus|s__marisflavi
h8,g__Hymenobacter|s__sp. DG25A
k__Bacteria,g__Ureaplasma|s__urealyticum
PyruvateConsumptionimport,g__Pyrococcus|s__abyssi
h1,g__Alteromonas|s__sp. RKMC-009
h9,g__Brachyspira|s__hyodysenteriae
h2,g__Bifidobacterium|s__actinocoloniiforme
h7,g__Thermosynechococcus|s__elongatus
h3,g__Citrobacter|s__pasteurii
h0,g__Natronococcus|s__occultus
h8,g__Kushneria|s__konosiri
h1,g__Lactobacillus|s__helsingborgensis
h5,g__Pseudonocardia|s__dioxanivorans
h1,g__Burkholderia|s__pseudomallei
h0,g__Cellulomonas|s__sp. H30R-01
h1,g__Treponema|s__pallidum
PyridoxalVitaminB6PyridoxinePyridoxamineVitaminB6Productionexport,g__Sphaerobacter|s__thermophilus
h5,g__Vibrio|s__tritonius
h0,g__Pseudomonas|s__sp. LPH1
h0,g__Methanobacterium|s__lacus
h7,g__Neisseria|s__chenwenguii
h7,g__Pseudoalteromonas|s__tetraodonis
h4,g__Bacillus|s__filamentosus
h9,g__Pseudomonas|s__litoralis
h6,g__Dehalogenimonas|s__formicexedens
h9,g__Borreliella|s__bavariensis
h2,g__Tenacibaculum|s__todarodis
h6,g__Rhodococcus|s__sp. YL-1
h6,g__Cellulophaga|s__baltica
h5,g__Enterobacter|s__sp. RHBSTW-00593
h5,g__Urechidicola|s__croceus
h2,g__Heliorestis|s__convoluta
h2,g__Mycobacterium|s__sp. MOTT36Y
h6,g__Candidatus Thioglobus|s__autotrophicus
h7,g__Selenomonas|s__sp. oral taxon 136
h7,g__Erwinia|s__persicina
h1,g__Tateyamaria|s__omphalii
k__Bacteria,g__Geobacter|s__daltonii
k__Bacteria,g__Anaerococcus|s__prevotii
h1,g__Butyrivibrio|s__fibrisolvens
h2,g__Bifidobacterium|s__breve
h4,g__Mycoplasma|s__sp. OR1901
h6,g__Enterococcus|s__durans
h7,g__Altererythrobacter|s__ishigakiensis
h8,g__Sporolactobacillus|s__terrae
h0,g__Gordonia|s__ajococcus
h2,g__Microcystis|s__aeruginosa
h3,g__Rhodobacter|s__sphaeroides
h0,g__Trichodesmium|s__erythraeum
output,22
h4,g__Mycolicibacterium|s__madagascariense
h6,g__Acinetobacter|s__wanghuae
h7,g__Halorhodospira|s__halophila
h5,g__Acidiferrobacter|s__endosymbiont of unidentified scaly snail isolate Monju
k__Bacteria,g__Ottowia|s__oryzae
h9,g__Enterobacter|s__sp. RFL1396
h6,g__Acetobacter|s__tropicalis
h2,g__Kineococcus|s__radiotolerans
h1,g__Erysipelothrix|s__sp. HDW6C
h3,g__Sphingomonas|s__lacunae
h1,g__Flammeovirga|s__pectinis
h3,g__Syntrophothermus|s__lipocalidus
h7,g__Syntrophobacter|s__fumaroxidans
h7,g__Achromobacter|s__pestifer
h2,g__Nocardioides|s__mesophilus
h3,g__Amycolatopsis|s__sp. Hca4
k__Bacteria,g__Sedimentisphaera|s__salicampi
h3,g__Treponema|s__sp. OMZ 838
h4,g__Lacticaseibacillus|s__Lactobacillus rhamnosus
h3,g__Lactobacillus|s__sp. BHWM-4
h0,g__Yersinia|s__enterocolitica
257,g__Serratia|s__liquefaciens
h4,g__Youhaiella|s__tibetensis
h2,g__Thalassobius|s__gelatinovorus
k__Bacteria,g__Tannerella|s__sp. oral taxon HOT-286
h2,g__Sulfitobacter|s__pontiacus
h6,g__Parabacteroides|s__distasonis
h2,g__Providencia|s__vermicola
h9,g__Xanthomonas|s__campestris
k__Bacteria,g__Mesoplasma|s__coleopterae
h6,g__Variovorax|s__sp. PBS-H4
h0,g__Frederiksenia|s__canicola
h7,g__Psychrobacter|s__sp. DAB_AL62B
k__Bacteria,g__Hymenobacter|s__sp. PAMC 26554
h2,g__Syntrophothermus|s__lipocalidus
h5,g__Francisella|s__adeliensis
h4,g__Mycolicibacterium|s__goodii
k__Bacteria,g__Leucobacter|s__sp. HDW9B
h8,g__Rhizobium|s__sp. WL3
h9,g__Leclercia|s__sp. 29361
h0,g__Orrella|s__dioscoreae
IsomaltoseConsumptionimport,g__Bifidobacterium|s__adolescentis
k__Bacteria,g__Melissococcus|s__plutonius
h5,g__Lacticaseibacillus|s__Lactobacillus rhamnosus
k__Bacteria,g__Burkholderia|s__sp. Bp7605
h8,g__Pseudomonas|s__sp. St29
h0,g__Clostridium|s__autoethanogenum
h9,g__Bacteroides|s__sp. A1C1
h7,g__Methanotorris|s__igneus
h0,g__Kineobactrum|s__sp. M2
h7,g__Pseudomonas|s__sp. CMR12a
k__Bacteria,g__Listeria|s__monocytogenes
H2SHS-Productionexport,g__Desulfovibrio|s__vulgaris
h2,g__Dolosigranulum|s__pigrum
h7,g__Actinomyces|s__sp. oral taxon 169
h5,g__Maribacter|s__sp. 1_2014MBL_MicDiv
h8,g__Alkalilimnicola|s__ehrlichii
h5,g__Azospirillum|s__humicireducens
h2,g__Gibbsiella|s__quercinecans
h1,g__Shigella|s__sp. MO17
h0,g__Kushneria|s__konosiri
h6,g__Leptothrix|s__cholodnii
k__Bacteria,g__Candidatus Riesia|s__pediculischaeffi
h3,g__Acinetobacter|s__sp. M131
h7,g__Hymenobacter|s__sp. 17J36-26
h9,g__Butyrivibrio|s__proteoclasticus
h9,g__Nitrosococcus|s__halophilus
k__Bacteria,g__Candidatus Vesicomyosocius|s__Bathymodiolus septemdierum thioautotrophic gill symbiont
2,g__Tropheryma|s__whipplei
h0,g__Polaribacter|s__sp. BM10
h4,g__Sphingomonas|s__sp. NIC1
k__Archaea,g__Haloterrigena|s__sp. YPL8
0,g__Draconibacterium|s__orientale
k__Bacteria,g__Thermomonas|s__sp. HDW16
h1,g__Microbacterium|s__sp. YJN-G
h7,g__Enterovibrio|s__Candidatus Enterovibrio luxaltus
H2SHS-Productionexport,g__Desulfovibrio|s__desulfuricans
h6,g__Vibrio|s__astriarenae
h5,g__Sphingomonas|s__sp. HDW15C
h6,g__Desulfococcus|s__oleovorans
h3,g__Streptomyces|s__sp. Tue 6075
h6,g__Thermotoga|s__sp. RQ2
k__Bacteria,g__Azospira|s__Dechlorosoma suillum
h2,g__Deinococcus|s__maricopensis
h1,g__Enterococcus|s__thailandicus
h3,g__Desulfomicrobium|s__baculatum
h4,g__Thiosulfativibrio|s__zosterae
h1,g__Geobacillus|s__sp. 46C-IIa
h1,g__Candidatus Methylopumilus|s__rimovensis
h2,g__Pseudomonas|s__sp.
h0,g__Synechococcus|s__sp. WH 8103
h2,g__Actinomyces|s__howellii
h4,g__Winogradskyella|s__schleiferi
LactoseConsumptionimport,g__Leptotrichia|s__hofstadii
h4,g__Mycoplasma|s__cloacale
h0,g__Burkholderia|s__vietnamiensis
h6,g__Escherichia|s__marmotae
h7,g__Lactobacillus|s__dextrinicus
h7,g__Mesorhizobium|s__sp. NZP2298
h8,g__Hoeflea|s__phototrophica
h6,g__Escherichia|s__albertii
h5,g__Lachnoclostridium|s__sp. YL32
h4,g__Wolbachia|s__endosymbiont of Litomosoides sigmodontis
9,g__Dickeya|s__aquatica
h0,g__Streptomyces|s__collinus
h9,g__Chlamydia|s__suis
h4,g__Pseudomonas|s__sp. SWI44
h2,g__Campylobacter|s__avium
h0,g__Maribacter|s__sp. MJ134
h1,g__Mycoplasma|s__Candidatus Mycoplasma haemolamae
h9,g__Porphyrobacter|s__sp. CACIAM 03H1
h1,g__Thermocrinis|s__minervae
k__Bacteria,g__Endomicrobium|s__Candidatus Endomicrobium trichonymphae
h8,g__Paenibacillus|s__borealis
h6,g__Caballeronia|s__sp. SBC1
h8,g__Dietzia|s__lutea
h3,g__Streptococcus|s__urinalis
k__Bacteria,g__Flavobacterium|s__pallidum
h9,g__Providencia|s__rustigianii
h1,g__Mycobacterium|s__intracellulare
h1,g__Campylobacter|s__sputorum
h3,g__Gloeomargarita|s__lithophora
h4,g__Brucella|s__suis
output,D-TagaturonateConsumptionimport
h7,g__Rhizobium|s__sp. NIBRBAC000502774
h8,g__Flaviflexus|s__sp. H23T48
k__Bacteria,g__Chryseobacterium|s__sp. POL2
h1,g__Blattabacterium|s__punctulatus
h5,g__Ferroplasma|s__acidarmanus
h8,g__Collinsella|s__aerofaciens
h5,g__Coriobacterium|s__glomerans
h9,g__Acidaminococcus|s__intestini
FormateConsumptionimport,g__Desulfovibrio|s__desulfuricans
h8,g__Mycoplasmopsis|s__columboralis
h4,g__Bacteroides|s__sp. CBA7301
MenaquinoneVitaminK2Consumptionimport,g__Porphyromonas|s__gingivalis
h4,g__Nostoc|s__sp. TCL26-01
h7,g__Achromobacter|s__spanius
k__Bacteria,g__Mycolicibacterium|s__aurum
h9,g__Streptococcus|s__sp. 116-D4
CO2Consumptionimportproductionexport,g__Syntrophus|s__aciditrophicus
h6,g__Halomonas|s__sp. GT
h9,g__Chlorobaculum|s__parvum
h2,g__Janibacter|s__limosus
h3,g__Streptomyces|s__phaeolivaceus
h5,g__Vibrio|s__anguillarum
h2,g__Shewanella|s__decolorationis
output,321
h5,g__Paucilactobacillus|s__Lactobacillus hokkaidonensis
h8,g__Mycolicibacterium|s__aurum
h2,g__Citrobacter|s__sp. RHB35-C17
h2,g__Cupriavidus|s__neocaledonicus
k__Bacteria,g__Citrobacter|s__sp. RHBSTW-00127
h8,g__Arsenicicoccus|s__sp. oral taxon 190
h5,g__Pseudonocardia|s__sp. EC080619-01
h8,g__Entomoplasma|s__melaleucae
h5,g__Pseudomonas|s__sp. SCB32
h8,g__Staphylococcus|s__sp. CDC3
h0,g__Pseudothermotoga|s__hypogea
h3,g__Pseudomonas|s__sp. RU47
h5,g__Yersinia|s__rohdei
h4,g__Candidatus Mikella|s__endobia
h8,g__Rhodococcus|s__sp. WAY2
h9,g__Paenarthrobacter|s__sp. YJN-5
k__Bacteria,g__Altererythrobacter|s__sp. BO-6
h2,g__Pseudomonas|s__extremaustralis
k__Bacteria,g__Aeromonas|s__sp. Ne-1
h2,g__Rathayibacter|s__iranicus
h1,g__Massilia|s__umbonata
h5,g__Photobacterium|s__damselae
h6,g__Brevibacterium|s__siliguriense
h7,g__Chelativorans|s__sp. BNC1
h1,g__Gilvibacter|s__sp. SZ-19
2,g__Saliniradius|s__amylolyticus
h0,g__Pseudomonas|s__sp. R76
h8,g__Aeromonas|s__sp. Ne-1
h2,g__Acinetobacter|s__soli
h6,g__Cryptobacterium|s__curtum
h9,g__Pyrobaculum|s__neutrophilum
h0,g__Dechloromonas|s__sp. HYN0024
h3,g__Spiroplasma|s__cantharicola
k__Bacteria,g__Lysobacter|s__alkalisoli
h5,g__Bacillus|s__sp. X1(2014)
h5,g__Stenotrophomonas|s__sp. ZAC14D2_NAIMI4_7
h3,g__Acetobacter|s__persici
h1,g__Vibrio|s__aquimaris
h4,g__Agrobacterium|s__sp.
h6,g__Catenovulum|s__sediminis
h6,g__Sphingobium|s__sp. SYK-6
h6,g__Paenibacillus|s__odorifer
h9,g__Erythrobacter|s__litoralis
h0,g__Thermobacillus|s__composti
h4,g__Phaeobacter|s__porticola
h2,g__Ignavibacterium|s__album
h8,g__Streptomyces|s__xinghaiensis
h0,g__Campylobacter|s__sputorum
output,141
h7,g__Lactobacillus|s__sp. JM1
h0,g__Salinigranum|s__rubrum
k__Bacteria,g__Pseudomonas|s__saudiphocaensis
h7,g__Microbacterium|s__sp. 4R-513
h8,g__Acinetobacter|s__sp. NEB 394
8,g__Hippea|s__maritima
NH3AmmoniaNH4AmmoniumProductionexport,g__Streptococcus|s__cristatus
h1,g__Ureaplasma|s__urealyticum
h2,g__Thermogutta|s__terrifontis
h6,g__Eggerthella|s__sp. YY7918
h6,g__Corynebacterium|s__ureicelerivorans
h6,g__Sphingorhabdus|s__lacus
42,g__Carnobacterium|s__sp. CP1
k__Bacteria,g__Streptomyces|s__tirandamycinicus
h3,g__Corynebacterium|s__diphtheriae
h7,g__Microbacterium|s__wangchenii
h8,g__Ewingella|s__americana
h4,g__Thermococcus|s__sp. AMT11
h3,g__Microbacterium|s__sp. HY82
h6,g__Thermodesulfovibrio|s__yellowstonii
h4,g__Nitrosopumilus|s__ureiphilus
h4,g__Rhodovulum|s__sp. P5
h9,g__Gillisia|s__sp. Hel1_33_143
h9,g__Chromobacterium|s__sp. IIBBL 112-1
h4,g__Leuconostoc|s__suionicum
h9,g__Hydrogenovibrio|s__crunogenus
NH3AmmoniaNH4AmmoniumProductionexport,g__Proteus|s__mirabilis
h2,g__Maribacter|s__sp. 1_2014MBL_MicDiv
h0,g__Candidatus Blochmannia|s__vafer
h4,g__Variovorax|s__sp. SRS16
h4,g__Cylindrospermum|s__stagnale
h4,g__Thermococcus|s__paralvinellae
h5,g__Phaeobacter|s__porticola
h6,g__Luteimonas|s__granuli
h6,g__Moraxella|s__sp. TA144
h7,g__Methanosarcina|s__acetivorans
h9,g__Campylobacter|s__sp. RM12175
h5,g__Streptococcus|s__marmotae
h0,g__Mycolicibacterium|s__sarraceniae
h3,g__Halorussus|s__sp. RC-68
h3,g__Lacrimispora|s__saccharolytica
h3,g__Streptomyces|s__sp. Z423-1
k__Bacteria,g__Cupriavidus|s__nantongensis
k__Bacteria,g__Salinisphaera|s__sp. LB1
h4,g__Brucella|s__ceti
h7,g__Serratia|s__marcescens
h5,g__Candidatus Phytoplasma|s__Beet leafhopper transmitted virescence phytoplasma
h4,g__Dehalobacter|s__sp. CF
h9,g__Ligilactobacillus|s__Lactobacillus murinus
h3,g__Cupriavidus|s__pauculus
h5,g__Acinetobacter|s__sp. BEC1-S18-ESBL-01
h1,g__Xanthomonas|s__sp. GW
h8,g__Variovorax|s__sp. 38R
k__Bacteria,g__Streptomyces|s__asterosporus
h3,g__Candidatus Nitrosotalea|s__devanaterra
h3,g__Lachnoclostridium|s__phocaeense
h4,g__Lacinutrix|s__sp. Bg11-31
h3,g__Bacillus|s__halotolerans
h9,g__Chlamydia|s__sp. S15-834C
k__Bacteria,g__Nibribacter|s__sp. BT10
h1,g__Pistricoccus|s__aurantiacus
k__Bacteria,g__Candidatus Annandia|s__Enterobacteriaceae endosymbiont of Donacia dentata
h8,g__Limosilactobacillus|s__Lactobacillus mucosae
h0,g__Pseudonocardia|s__sp. EC080619-01
h8,g__Microbulbifer|s__thermotolerans
h9,g__Methanomassiliicoccus|s__Candidatus Methanomassiliicoccus intestinalis
h9,g__Rhodococcus|s__sp. M8
h6,g__Salicibibacter|s__kimchii
h1,g__Burkholderia|s__vietnamiensis
h3,g__Sphingosinithalassobacter|s__sp. CS137
h4,g__Xylophilus|s__rhododendri
h6,g__Winogradskyella|s__sediminis
h1,g__Corynebacterium|s__sanguinis
k__Bacteria,g__Shewanella|s__pealeana
12,g__Bacillus|s__velezensis
34,g__Haloactinobacterium|s__sp. HY164
h2,g__Thermococcus|s__chitonophagus
h7,g__Hoeflea|s__sp. IMCC20628
h9,g__Vibrio|s__tubiashii
h3,g__Celeribacter|s__marinus
h0,g__Pantoea|s__agglomerans
h8,g__Streptomyces|s__sp. 14R-10
h7,g__Rhodococcus|s__sp. DMU1
h8,g__Microbacterium|s__sp. Se63.02b
h9,g__Bartonella|s__sp. A1379B
h2,g__Serpentinomonas|s__raichei
h4,g__Planctomyces|s__sp. SH-PL14
h0,g__Xanthomonas|s__sp. SS
h0,g__Plantibacter|s__sp. M259
h6,g__Sphaerochaeta|s__coccoides
h0,g__Gallionella|s__capsiferriformans
h6,g__Lacticaseibacillus|s__Lactobacillus casei
k__Bacteria,g__Pseudomonas|s__sp. KUIN-1
h0,g__Natrinema|s__pellirubrum
h5,g__Enterococcus|s__sp. CR-Ec1
h8,g__Neoasaia|s__chiangmaiensis
k__Bacteria,g__Halomonas|s__venusta
k__Bacteria,g__Neoasaia|s__chiangmaiensis
7,g__Bacillus|s__beveridgei
h4,g__Thermus|s__sp. CCB_US3_UF1
h7,g__Undibacterium|s__parvum
h7,g__Nitrosarchaeum|s__sp. AC2
h3,g__Kribbella|s__qitaiheensis
h9,g__Lactobacillus|s__paragasseri
h9,g__Synechococcus|s__elongatus
h3,g__Chlamydia|s__sp. H15-1957-10C
h3,g__Pseudomonas|s__lactis
h7,g__Enterobacter|s__sp. JUb54
h9,g__Acidithiobacillus|s__sp. 'AMD consortium'
h1,g__Gardnerella|s__vaginalis
h5,g__Rhizobium|s__pusense
h1,g__Rhodomicrobium|s__vannielii
h0,g__Caldanaerobacter|s__subterraneus
h2,g__Aquitalea|s__sp. USM4
h3,g__Bacillus|s__smithii
h5,g__Romboutsia|s__hominis
h5,g__Neorhizobium|s__galegae
h5,g__Micromonospora|s__coxensis
h9,g__Thermus|s__parvatiensis
h5,g__Aerococcus|s__sanguinicola
h7,g__Methanobrevibacter|s__sp. YE315
h2,g__Deinococcus|s__sp. AJ005
h5,g__Calothrix|s__parasitica
h8,g__Arthrobacter|s__sp.
h9,g__Owenweeksia|s__hongkongensis
16,g__Bifidobacterium|s__scardovii
h1,g__Staphylococcus|s__caprae
h1,g__Haemophilus|s__haemolyticus
h2,g__Pseudomonas|s__sp. StFLB209
h4,g__Actinobacillus|s__suis
h6,g__Novosphingobium|s__tardaugens
h9,g__Mycobacterium|s__pseudoshottsii
k__Bacteria,g__Shewanella|s__amazonensis
h2,g__Parasphingopyxis|s__sp. CP4
h0,g__Rufibacter|s__tibetensis
k__Bacteria,g__Geobacter|s__pickeringii
h8,g__Pseudomonas|s__nitroreducens
h4,g__Micropruina|s__glycogenica
h7,g__Microbacterium|s__sp. L-031
h9,g__Streptomyces|s__sp. GBA 94-10
h6,g__Mycoplasma|s__flocculare
h0,g__Acinetobacter|s__sp. BEC1-S18-ESBL-01
h7,g__Limnohabitans|s__sp. 63ED37-2
h2,g__Streptomyces|s__sp. M56
h7,g__Vibrio|s__sp. Scap24
h7,g__Mesorhizobium|s__sp. NZP2234
h5,g__Martelella|s__endophytica
k__Bacteria,g__Actinomyces|s__radicidentis
h5,g__Methanoplanus|s__limicola
h7,g__Dietzia|s__lutea
h9,g__Halomonas|s__sp. YLGW01
h9,g__Magnetospirillum|s__magneticum
h9,g__Candidatus Methylopumilus|s__universalis
h9,g__Bartonella|s__sp. TT0105
h1,g__Erythrobacter|s__sp. KY5
h7,g__Acidovorax|s__sp. 1608163
h2,g__Pasteurella|s__multocida
k__Bacteria,g__Mycoplasma|s__capricolum
h2,g__Geminocystis|s__herdmanii
h6,g__Arsenophonus|s__Candidatus Arsenophonus lipoptenae
h5,g__Pseudolysobacter|s__antarcticus
h3,g__Streptomyces|s__libani
0,g__Youhaiella|s__tibetensis
D-GalacturonateConsumptionimport,g__Bacteroides|s__thetaiotaomicron
h0,g__Pantoea|s__sp. CCBC3-3-1
h0,g__Janthinobacterium|s__sp. 17J80-10
h3,g__Rhodococcus|s__sp. S2-17
h6,g__Deferribacter|s__desulfuricans
h4,g__Antarcticibacterium|s__flavum
h6,g__Streptomyces|s__sp. PVA_94-07
h9,g__Corynebacterium|s__provencense
h2,g__Pseudomonas|s__viridiflava
h3,g__Planococcus|s__faecalis
h9,g__Raoultella|s__sp. X13
h8,g__Stenotrophomonas|s__sp. CW117
h5,g__Neisseria|s__mucosa
h2,g__Acetobacter|s__tropicalis
h8,g__Caldicellulosiruptor|s__owensensis
h2,g__Nocardioides|s__sp. S-713
h1,g__Streptomyces|s__sp. 3211
k__Bacteria,g__Anoxybacter|s__fermentans
h2,g__Pseudomonas|s__sp. 14181154
h8,g__Streptomyces|s__sp. SGAir0924
h4,g__Alistipes|s__finegoldii
h9,g__Prevotella|s__denticola
h7,g__Burkholderia|s__sp. JP2-270
NH3AmmoniaNH4AmmoniumProductionexport,g__Pseudomonas|s__syringae
h6,g__Mycobacteroides|s__chelonae
h8,g__Pseudomonas|s__sp. SGAir0191
h0,g__Bifidobacterium|s__bifidum
h4,g__Corynebacterium|s__sp. 1959
2,g__Helicobacter|s__suis
h9,g__Lentilactobacillus|s__Lactobacillus parabuchneri
h1,g__Luteitalea|s__pratensis
h4,g__Bosea|s__sp. AS-1
h4,g__Pedobacter|s__sp. G11
h1,g__Geoalkalibacter|s__subterraneus
h5,g__Tatumella|s__ptyseos
h8,g__Microlunatus|s__sp. KUDC0627
h5,g__Pseudoalteromonas|s__sp. Bsw20308
h2,g__Actinomarinicola|s__tropica
2,g__Gluconobacter|s__thailandicus
k__Bacteria,g__Chlamydia|s__psittaci
h5,g__Synechococcus|s__sp. PCC 7502
h6,g__Sphingomonas|s__sp. JE1
k__Archaea,g__Halanaeroarchaeum|s__sulfurireducens
h5,g__Prevotella|s__oris
k__Bacteria,g__Corynebacterium|s__simulans
k__Bacteria,g__Rhodococcus|s__sp. NJ-530
h4,g__Haloferax|s__gibbonsii
23,g__Wenzhouxiangella|s__marina
k__Bacteria,g__Aquicella|s__lusitana
h1,g__Carnobacterium|s__maltaromaticum
85,g__Streptomyces|s__formicae
h5,g__Oceanicoccus|s__sagamiensis
h0,g__Spiroplasma|s__corruscae
h0,g__Natronomonas|s__pharaonis
k__Bacteria,g__Microvirga|s__ossetica
h7,g__Anaplasma|s__centrale
h7,g__Pseudoalteromonas|s__donghaensis
h8,g__Arthrobacter|s__sp. U41
h8,g__Spiroplasma|s__apis
h3,g__Mycobacterium|s__canettii
h1,g__Paenibacillus|s__lycopersici
h6,g__Brenneria|s__rubrifaciens
h7,g__Ammonifex|s__degensii
k__Bacteria,g__Bacillus|s__mojavensis
h7,g__Candidatus Gullanella|s__endobia
h8,g__Candidatus Ruthia|s__magnifica
h0,g__Roseomonas|s__mucosa
2,g__Paenibacillus|s__baekrokdamisoli
h0,g__Enterobacter|s__sp. SA187
PhenolConsumptionimport,g__Geobacter|s__metallireducens
h2,g__Runella|s__slithyformis
h0,g__Rahnella|s__sp. WMR114
PyridoxalVitaminB6PyridoxinePyridoxamineVitaminB6Consumptionimport,g__Paenibacillus|s__larvae
h1,g__Shewanella|s__baltica
h5,g__Microscilla|s__sp. PRE1
h7,g__Arthrobacter|s__sp. UKPF54-2
output,GlycolithocholateConsumptionimport
k__Bacteria,g__Burkholderia|s__sp. KK1
h8,g__Desulfosarcina|s__alkanivorans
h5,g__Janibacter|s__limosus
h7,g__Nitrospira|s__japonica
h0,g__Undibacterium|s__sp. KW1
h9,g__Arthrobacter|s__sp. ZXY-2
h5,g__Proteus|s__penneri
267,g__Burkholderia|s__pseudomallei
h1,g__Pseudarthrobacter|s__sp. NIBRBAC000502770
h2,g__Acidilobus|s__sp. 7A
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Corynebacterium|s__diphtheriae
h4,g__Thioalkalivibrio|s__sulfidiphilus
h9,g__Helicobacter|s__felis
h9,g__Mycobacterium|s__conspicuum
h8,g__Halomonas|s__sp. AM6
h1,g__Flavobacterium|s__kingsejongi
h4,g__Planococcus|s__halocryophilus
h8,g__Streptomyces|s__sp. RLB1-33
h8,g__Streptococcus|s__sp. HSISS1
h2,g__Methanocaldococcus|s__fervens
k__Bacteria,g__Microbacterium|s__sp. BH-3-3-3
k__Bacteria,g__Kosmotoga|s__bacterium 36B
k__Bacteria,g__Parvimonas|s__micra
k__Bacteria,g__Rhodococcus|s__sp. ABRD24
1,g__Murdochiella|s__vaginalis
h1,g__Streptococcus|s__sp. oral taxon 061
h2,g__Bradyrhizobium|s__ottawaense
h5,g__Lactobacillus|s__delbrueckii
k__Bacteria,g__Dickeya|s__chrysanthemi
h5,g__Maribacter|s__sp. HTCC2170
h0,g__Nocardia|s__cyriacigeorgica
h3,g__Bordetella|s__pertussis
h7,g__Enterobacter|s__sp. RHB15-C17
h8,g__Escherichia|s__marmotae
h9,g__Klebsiella|s__variicola
k__Bacteria,g__Geobacillus|s__thermoleovorans
h8,g__Pantoea|s__sp. CCBC3-3-1
h2,g__Phycicoccus|s__sp. HDW14
h0,g__Chlamydia|s__muridarum
h3,g__Allofrancisella|s__guangzhouensis
h6,g__Thalassotalea|s__sp. PS06
h8,g__Mycolicibacterium|s__monacense
h9,g__Hoeflea|s__sp. IMCC20628
k__Bacteria,g__Bacillus|s__sp. CS13
h0,g__Lactobacillus|s__johnsonii
h9,g__Paenibacillus|s__xylanilyticus
h2,g__Amedibacterium|s__intestinale
h3,g__Pontibacter|s__pudoricolor
h0,g__Azoarcus|s__pumilus
h4,g__Saccharopolyspora|s__sp. ASAGF58
h4,g__Rhodanobacter|s__glycinis
h1,g__Candidatus Koribacter|s__versatilis
